record_id,record_type,timestamp,msisdn,cost,rating_status
409e3a4a-f8b8-4719-85a9-17d290911d8a,sms,03:55:40,+212613612074,0.0,rated
40c67639-c988-4b70-b508-6adc471bf3ec,voice,03:55:15,+212086314039,10.54,rated
40d83259-22f0-4f2c-a8db-92eb7e6f1361,data,03:55:16,+212306341118,344.8835,rated
40fdc33c-2103-4aba-871a-5a8740fb3fbb,voice,03:56:01,+212729561277,152.08,rated
41517e33-f2b1-41f8-8bd9-70611ace9635,sms,03:55:39,+212815843348,0.0,rated
4182c0f7-f8f3-4a78-afb8-e226336668ec,data,03:55:19,+212961965594,69.847,rated
41908969-5ccc-4137-9497-685bc325de6f,voice,03:55:27,+212217500026,17.53,rated
41f49a0d-e21d-4c39-ae45-1a5a8bc4a1f1,voice,03:55:39,+212525273634,15.7,rated
4215bc23-d939-4a3e-b110-b246f3db1b9c,voice,03:55:35,+212065275492,16.48,rated
4258cfda-cca0-4b72-8667-afe919cf7ad2,voice,03:55:11,+212292942692,146.48,rated
42b3f6e1-0202-4c94-a450-b23ff21a19d9,voice,03:55:38,+212715479926,6.12,rated
42b5a914-3530-423a-8bd3-9ef939f42d03,voice,03:56:01,+212901419897,110.4,rated
42d54f1b-30d8-407f-a1eb-fde8dc974868,voice,03:56:02,+212727945683,38.64,rated
433858f9-5010-4794-9fee-289c8265d785,voice,03:55:48,+212084489357,6.22,rated
433fc7cb-c5a1-439f-a0c9-6c53acbfa361,voice,03:55:58,+212364999638,7.91,rated
437cc520-e88d-4a24-9a9e-e4bac321291d,voice,03:55:27,+212442129779,17.44,rated
438137fb-340d-4d92-8afc-cd18d543e7b1,voice,03:56:03,+212899183983,119.92,rated
4381e80d-365b-4b2d-91cf-5496a870eac5,data,03:55:18,+212683106217,13.8335,rated
43d2274d-3899-4d98-a84a-0fe3771e9e93,voice,03:55:16,+212045146034,67.44,rated
441d80a9-34db-4c8c-a3fa-c90ba8d27653,voice,03:55:56,+212088825054,14.66,rated
44711ad8-6be9-40ac-837f-db6d3bbf8520,data,03:55:12,+212550465717,36.6638,rated
44a9bd38-46d4-4ec6-a92d-db2487442668,voice,03:55:30,+212802980344,2.94,rated
450fd40f-e37e-4de0-b274-e76e5a68e97b,data,03:55:18,+212912395979,348.133,rated
456de933-92a6-4cf3-8e37-9d6389c86788,sms,03:55:18,+212063560212,0.0,rated
45aaa5f2-5e45-45d4-9523-4fdbcc7e5d80,voice,03:55:23,+212302914255,19.65,rated
45f8731a-21d6-4848-99cf-5881a7191d68,data,03:55:29,+212572911027,406.2275,rated
468399e6-7893-4a4a-8211-7a3607b98346,voice,03:55:28,+212827503155,14.74,rated
46a684e5-2153-4169-bace-818e86c9f92c,voice,03:55:14,+212869813188,8.13,rated
46f6fc5a-f517-40ac-9683-c22f97682826,voice,03:55:36,+212076468426,8.78,rated
470d86c6-8089-4b09-bf7c-e0ac9f494a23,voice,03:55:17,+212840212424,16.8,rated
47321302-dbb0-4992-ae37-48fe28b67a11,data,03:55:32,+212612243243,346.7985,rated
475e6f38-6e71-4561-b03a-67c29f0340e7,voice,03:55:20,+212789612693,16.68,rated
47698397-c2be-4cb5-989d-0cb33c6f8b5b,data,03:55:58,+212204027420,17.784,rated
47b2f6cf-b2ee-4f21-9d56-987bddb0dfa0,data,03:55:39,+212960318168,290.1115,rated
47c547be-e8db-4990-885b-fdb47f56bc5e,sms,03:55:26,+212678539248,0.0,rated
481b3679-7045-4101-a7dd-af300c92b6e8,data,03:55:47,+212919407839,325.8325,rated
4834d65e-1493-428e-9dbd-000be2bbffb8,data,03:55:19,+212398789940,273.6725,rated
484110cc-6e52-4436-af1d-7cc55310a170,voice,03:55:21,+212122201710,8.38,rated
4889735b-47d8-48d9-92fc-6b0d059a5b6b,voice,03:55:14,+212511811158,6.05,rated
48ad952c-00e8-4853-a4ab-1edf0f0c3db8,data,03:55:26,+212416127668,225.1028,rated
48b171b8-c64a-4dce-826b-a68ac22db860,voice,03:55:53,+212113697650,19.76,rated
48cd742f-f2d0-4475-82b7-c49d8ac75a73,data,03:55:59,+212267910393,159.9608,rated
49836ad6-e6c7-4a4a-bc3f-e1c85a2f4a82,voice,03:55:21,+212244090661,12.81,rated
4995e68f-5e07-40db-834d-327755a48f58,voice,03:56:02,+212027391859,4.26,rated
49f24be2-f57c-4612-974d-0639bc6c31a0,voice,03:55:43,+212729561277,77.52,rated
4a0be0a9-8943-4518-8a20-667c7726e3f2,data,03:55:59,+212083131149,4.9408,rated
4a45b7fe-235c-42a9-84d5-93307a11bdf9,voice,03:55:14,+212315199066,17.0,rated
4a47bd37-7092-43f9-9dd7-1fe40d635a7f,voice,03:55:56,+212392436114,47.76,rated
4a4896f1-54a1-4498-bcce-2482da16c85f,voice,03:56:03,+212932350425,14.56,rated
4a55820d-b3cb-4df5-af63-4867780cb130,data,03:55:59,+212823913201,475.0485,rated
4a5c5146-9f83-483f-afca-ad98f9a16ad1,sms,03:55:47,+212266120088,0.0,rated
4a747389-2b19-4556-84fb-3db2b555640c,voice,03:55:46,+212994808288,127.6,rated
4a7fc97c-485c-4d7a-94f0-7b9d0a7b5c6d,voice,03:55:52,+212454156027,8.33,rated
4ab7e6c9-a51a-404e-95dc-29116989de52,data,03:55:10,+212802898141,100.5604,rated
4abca14b-df2c-4b49-9746-e4ac59e5955b,voice,03:55:51,+212526024917,6.93,rated
4ac2d7ba-cea9-4fc3-9535-42acbd18d319,voice,03:55:28,+212589659265,48.48,rated
4b230e11-aca8-48aa-aea2-0a6be9d6774a,data,03:55:52,+212598357993,54.5832,rated
4b663891-6642-4d8e-98b6-cc9b6541788d,voice,03:56:05,+212278231237,12.58,rated
4b76835f-2477-42dc-b8c7-00dc7f957959,data,03:55:11,+212870697303,13.7925,rated
4b8d06be-5895-45b7-acc3-aaae5ae721ba,voice,03:55:13,+212394817443,16.47,rated
4b91e5ba-1d78-4249-b991-c46dd9764b57,voice,03:55:43,+212300717946,3.44,rated
4bc82a77-e14d-4673-b70b-fd74483199d6,data,03:55:18,+212509680250,420.8875,rated
4bd72703-1d40-450e-b292-a076a73a1a1d,voice,03:55:22,+212228850062,7.9,rated
4c281959-6f71-4dcf-a1fa-a235283d8458,voice,03:55:39,+212857290910,2.13,rated
4c2c0df3-63d4-4c0a-8c87-213da619dbd1,voice,03:55:52,+212404069947,9.91,rated
4c95e264-f338-4a84-8dd8-5c58e94cf474,voice,03:55:38,+212572114327,6.11,rated
4cd4daad-d3eb-4ef5-b5fb-2fdbbf8e0ea2,data,03:56:05,+212912395979,17.5405,rated
4ce5eb64-85d4-445d-aa0d-4def3ea342f6,data,03:55:57,+212213320898,390.5275,rated
4d066846-343e-4b09-b1ce-aee57a6b3046,data,03:55:51,+212913462717,218.7895,rated
4d814422-ee24-44c6-aaa2-eed60e6946f2,voice,03:55:15,+212119657682,88.24,rated
4de9abfb-18bb-4db0-8506-5bb3d5b5eeb5,data,03:55:49,+212931354794,226.956,rated
4e6a67f3-7c48-4261-a6b7-6864550e152a,voice,03:55:43,+212691058664,95.52,rated
4e987909-2326-494d-92b5-0e26338a58fa,sms,03:55:37,+212613612074,0.0,rated
4eb59903-5f98-4aa9-afde-11f2cde5fe1c,voice,03:56:01,+212872236981,10.11,rated
4efc5a28-7a30-422e-8872-bdc3ce8ae4de,voice,03:55:38,+212841588068,73.08,rated
4f4b7692-7917-4dc4-8193-c1b6afa1a777,voice,03:55:51,+212070330533,74.4,rated
4f6e7243-2a0d-4a89-8e2a-1d8f43f404aa,voice,03:55:40,+212585692638,4.75,rated
4fc8148a-5560-41b4-9088-2eb2dbd4afc7,data,03:55:13,+212597764833,299.6585,rated
5040cc9e-36b3-44b2-8fea-74c8699a7334,voice,03:55:58,+212758255392,17.42,rated
50c523f3-7802-43df-9152-4397b1c8d469,data,03:55:51,+212547311242,22.744,rated
50f39ce9-5aac-4b3b-acd9-675df0843a0f,voice,03:55:11,+212590695399,3.02,rated
510c6662-3c4e-454a-8201-516e8b95aeb4,voice,03:55:28,+212732959539,3.3,rated
5149754b-7ca9-41df-9aa7-892a9b499ef9,voice,03:55:27,+212989304806,8.97,rated
51da1bb3-4eed-44d9-a8fd-1887f46b49e9,voice,03:55:41,+212313829853,14.58,rated
51f9b599-3d23-4d78-8ea6-99f3e87168c5,voice,03:55:54,+212076468426,5.17,rated
5224bf6e-a601-41df-9384-2f6bebe4bb9f,voice,03:55:43,+212002047934,15.97,rated
522f833b-904f-413d-93bf-15f6c54d82ac,voice,03:55:23,+212760748029,83.2,rated
52b7a208-d9f1-44fa-8381-7e3478830a4b,sms,03:55:29,+212581192773,0.0,rated
52f2ef23-6004-4cb8-b5e4-05fe3f0b5b41,sms,03:55:16,+212039612529,0.0,rated
530c60a5-76aa-49b1-ae49-f286d13578d9,voice,03:55:20,+212207534165,2.08,rated
532a91c2-00ca-4aaf-a630-d604438dad07,data,03:55:17,+212102088371,13.5905,rated
53db04c8-c13c-41a0-a3fc-8eda2dc5b08a,voice,03:55:49,+212797598400,7.27,rated
53f3f527-ede1-43c3-9a51-83628b00812a,voice,03:55:27,+212253728416,17.99,rated
542e5419-dd6f-4851-b200-1cb02062444f,voice,03:55:45,+212797790851,15.02,rated
543310e0-8c12-4c8e-a475-6305231097d1,voice,03:55:15,+212831063799,10.46,rated
547b7fe3-e43b-48eb-8436-bf3693a3c472,voice,03:55:36,+212442129779,8.83,rated
5491f309-e0e2-4571-a531-b419e3c739c8,voice,03:56:08,+212784816621,18.43,rated
54958728-6be0-49b3-87c8-fd281bd74608,voice,03:55:49,+212991324957,14.75,rated
54ad0d79-029f-4053-b7f4-d1d150b3626c,voice,03:56:03,+212300308935,23.6,rated
54ae385e-6061-49a4-8030-765439b0d2d2,voice,03:55:15,+212922143473,5.61,rated
54b8042e-fcb9-4edc-b1be-c94920f6bb06,data,03:55:55,+212667945297,155.3858,rated
54bbf59c-9e1b-4682-9d73-eb26a809c5eb,voice,03:56:05,+212794248028,3.8,rated
54cd06ed-1024-41b3-a6cd-b769145ff489,data,03:56:03,+212395517326,7.203,rated
54d36c9c-545d-402d-bdb3-59082b230245,voice,03:55:15,+212062646398,16.2,rated
550f757f-a366-465c-9967-b811cb4f8f81,sms,03:55:45,+212731679997,0.0,rated
552be170-b93e-4747-b1ab-b0a0a1825674,voice,03:55:22,+212199077472,48.4,rated
558b8189-b319-424b-b6dc-07a01b59dfba,voice,03:56:01,+212478576140,117.84,rated
55bc8b0a-79f3-4735-8a90-5e6778051ad4,data,03:55:29,+212519021892,479.1015,rated
55cbc241-3244-4698-846b-9a17b20ee68a,voice,03:55:49,+212691244972,7.46,rated
56205763-e4e2-474d-bed5-c2c7af611109,voice,03:55:31,+212377320941,15.54,rated
5687ade3-eb76-4b65-9d00-8d1ca90ff62f,data,03:55:11,+212440927776,175.6964,rated
56b300a9-45bb-4cb8-80da-6be0aea0e4a1,voice,03:56:09,+212270494393,10.63,rated
56bd2c47-1f64-4c7e-b644-5b23f30c1a97,sms,03:55:22,+212929768028,0.0,rated
56f12265-e18a-40f4-b9d0-3d966e4dd89c,voice,03:55:31,+212071521810,15.6,rated
56f1fa52-212c-4245-8db6-3242e2f7675e,data,03:55:40,+212060187356,7.2125,rated
56f85957-d8fd-467d-929b-c11f34b3ba59,voice,03:55:10,+212717698380,17.57,rated
57014aff-2a56-4ebb-a7cd-53146202e6d8,sms,03:55:35,+212210450556,0.0,rated
57145348-7e0e-4426-8231-a93a23cb225d,voice,03:56:08,+212603161609,15.8,rated
572971ec-92a3-480f-8441-88bcaf75a68e,voice,03:56:03,+212326946128,3.74,rated
574e0451-e73d-4c60-a0bf-09f035eb4355,voice,03:55:51,+212784816621,10.44,rated
5752c1fd-3d07-4440-955d-09fe8e02eec1,data,03:55:59,+212261232732,24.944,rated
576d8f3f-4063-4ebe-9b20-e3155ed9579c,data,03:55:19,+212728902437,12.605,rated
5792759a-c176-485a-953d-e85c04528b47,data,03:55:23,+212147803929,9.297,rated
57ce11b6-08a1-4398-9143-a35bfbaaab88,voice,03:55:12,+212268940770,12.01,rated
5833f298-23ef-4284-850b-82a134ec3d53,voice,03:55:17,+212364999638,4.72,rated
5872646a-de9f-4a12-86a2-9cf442180254,voice,03:55:30,+212029448780,19.84,rated
5875e6e2-ca1e-436a-a92e-2267491f3409,voice,03:55:22,+212159387488,15.03,rated
587a5769-5bd1-4c88-99d3-9096abda8d83,voice,03:55:21,+212782797286,3.6,rated
59e31649-80b3-4ed4-b488-2b064617c319,voice,03:55:15,+212182559067,70.32,rated
5a16aa35-d143-402d-a6b1-1fb738024d21,voice,03:55:32,+212888436012,123.76,rated
5a1e8470-9e17-474e-bdb5-9fd52ce73897,voice,03:55:57,+212313829853,8.07,rated
5a20dfd7-de30-4142-befd-7fdc9c6b244d,voice,03:55:46,+212027391859,14.42,rated
5a2a69ac-5985-4500-aeb4-09a0b91287a3,voice,03:55:50,+212358362957,19.19,rated
5a3f390a-44fe-4dbf-a9b0-a5acae40ba3e,voice,03:55:45,+212068947245,9.93,rated
5a8355ae-3307-46e5-9e21-1b791f239be8,voice,03:56:01,+212285434201,12.02,rated
5adb1a2a-f2a0-4554-8cb1-377f5e9ad38c,voice,03:55:53,+212840212424,17.43,rated
5ade5659-d15c-419f-a62e-38b699848699,data,03:55:48,+212939733652,331.9988,rated
5adec89b-2d81-4ac8-8ea3-31f228ee19ca,voice,03:55:43,+212665295317,14.92,rated
5af28822-aa6f-4ae2-aa3e-57e55f9aaeb3,sms,03:56:05,+212330416592,0.0,rated
5b26e777-02c0-409d-a0bd-7332db8a239e,data,03:55:55,+212431561301,222.556,rated
5b65231c-0ace-483f-88d7-607521b37c54,voice,03:56:09,+212448085158,7.01,rated
5b9820b1-b5cb-406c-bfd1-1a97e51fed23,voice,03:56:03,+212422340867,57.52,rated
5b986be7-657e-4d56-b24f-9c6bc77e14aa,voice,03:55:27,+212300717946,11.9,rated
5ba73d59-9f66-42d7-81cc-2ca9ed573fec,voice,03:55:37,+212377320941,3.21,rated
5bc5c4aa-b5fb-4766-96d8-626c25841ecc,sms,03:55:23,+212542328188,0.0,rated
5c11d82a-3b50-45d7-9a67-308fbc8c2655,sms,03:55:19,+212688423470,0.0,rated
5c4935a9-f74c-40e2-8aeb-08449c3af081,data,03:56:01,+212229423730,10.531,rated
5c65b785-5d67-4b3c-a629-4030ac693c61,voice,03:55:25,+212202431441,20.32,rated
5c7be063-61e2-4afe-be75-ea58e7d28459,voice,03:55:56,+212199077472,154.48,rated
5cccd1b9-316c-4474-b034-8737c332aef8,voice,03:55:12,+212513507825,10.56,rated
5d4dd07e-dace-43e5-92f9-4c0ff50a89ea,data,03:55:44,+212856660171,280.047,rated
5d843009-ce0b-400e-adba-ce9a6ce04dd3,data,03:55:45,+212321965062,9.2155,rated
5d8ec367-7535-47ca-9522-db5a9e4d3ee6,data,03:55:54,+212882870318,28.0545,rated
5def7c59-ab44-45fd-97c5-67a53c3a0be7,voice,03:55:48,+212869813188,6.25,rated
5e2925fd-0ff0-4757-bab8-06f480f0128e,voice,03:55:19,+212501827628,5.04,rated
5e503467-436c-48bd-bccd-f7c097c0843f,voice,03:55:17,+212526024917,19.78,rated
5e598db8-a354-4e28-9934-7f37026f7737,voice,03:55:30,+212418809910,2.34,rated
5e59c9d5-5cf7-428b-8b58-0ef97a07ba8c,voice,03:55:26,+212572114327,17.51,rated
5e83e754-4de6-40f9-874f-1c9c6ace957f,voice,03:56:02,+212889358539,19.52,rated
5e88a1c0-7751-4b51-b390-53986ee995e5,sms,03:55:56,+212874057350,0.0,rated
5e898d6c-9194-4e50-b69e-6984d0708248,data,03:55:28,+212598357993,451.7604,rated
5ef9f577-827f-4225-a365-4be12c51db80,voice,03:55:26,+212499068923,100.88,rated
5f2832d8-f493-4df5-8185-9923f3dafc62,data,03:55:45,+212065183671,12.7865,rated
5f7311e0-25d2-4a80-a7bc-ab385813cb85,voice,03:55:40,+212159387488,17.75,rated
5fc3aec4-353d-437e-9e1e-f56db18d5178,voice,03:55:44,+212827851049,8.03,rated
600149d8-9f97-4a77-932c-120a456b7203,data,03:55:56,+212558203795,14.6636,rated
603a5731-28f9-4c9f-98fe-7775f50ce13c,voice,03:55:55,+212815301466,14.59,rated
606a0fe9-8abd-4164-b013-ce19ae9bfb64,data,03:55:57,+212106219992,538.7752,rated
609d1558-030a-4ee3-bac2-022aa5dc3180,data,03:55:11,+212727180259,359.131,rated
60a06986-2b27-4069-b350-c88df74e1319,voice,03:55:57,+212686330865,129.6,rated
616835be-e938-4212-b1ce-0bc3599d0b73,voice,03:55:16,+212826737642,8.51,rated
618852ef-4395-4524-846e-8b1edd5ca3c1,data,03:55:21,+212580049105,268.3025,rated
61a27cd2-de77-4ea5-920d-c631285c9b38,voice,03:56:09,+212313829853,6.73,rated
61b17c73-a540-4c30-96b4-dd05130542f4,voice,03:55:49,+212687677415,94.96,rated
61ce5be6-5b5a-4142-9099-fc2cdc9e29ad,sms,03:55:46,+212327919268,0.0,rated
61d14df0-7f4e-4a64-af1b-7a1f8299660d,voice,03:55:41,+212297980301,17.79,rated
61ebe9cf-79cf-44c2-8761-251596e91376,data,03:55:10,+212856660171,385.998,rated
622e29d9-1a27-4ce1-b11b-85e14fe04502,voice,03:56:02,+212856934823,32.8,rated
62d3c894-929c-4bec-92af-2f492f6b1cff,sms,03:55:24,+212542328188,0.0,rated
62ec856f-5ef9-498c-8da9-2250444f3c4c,voice,03:55:59,+212585692638,19.78,rated
63eac0ef-5455-4b48-b13e-3267bd77eb81,sms,03:56:07,+212644251370,0.0,rated
64fae053-abb8-404e-8c3b-0b0a0d7fc1aa,sms,03:55:11,+212266120088,0.0,rated
6509b7a6-8ee4-4488-8141-60666be3e3fb,data,03:56:07,+212726397785,106.828,rated
651cac3f-ce7f-4e51-b340-069958899e09,voice,03:56:09,+212005497551,10.31,rated
6526606a-97b5-4fc7-a741-4c09ebd56f0d,voice,03:55:20,+212590695399,16.13,rated
6557f757-8620-4fb7-b514-2d01a0aa4e88,voice,03:55:44,+212665319688,42.96,rated
6571c75e-362c-428a-896a-d1d3b2acfc2f,voice,03:55:26,+212228850062,14.66,rated
658978e9-a96d-41c5-a3df-19a729e820e4,voice,03:55:43,+212042732803,17.08,rated
664ec1bb-5309-425f-9ed4-e9148f6eb8d0,voice,03:55:51,+212505595117,69.36,rated
667999ea-bd73-47b9-839d-147faa4a2db2,voice,03:55:37,+212698368312,6.09,rated
66979a21-6059-405b-b7ff-657a7ab7820d,voice,03:55:45,+212992688136,10.76,rated
66a54ad2-cde2-4945-94c3-7cf24a4c2a8a,voice,03:55:19,+212377320941,15.26,rated
66ac7d5a-25e8-497c-9e28-e6cb6752b8c2,voice,03:55:26,+212183583236,5.55,rated
671421e8-24f7-407f-9913-1c72924ae652,data,03:55:40,+212488551516,205.98,rated
6727c5f6-f73e-4126-9bce-d463deffd2a7,data,03:55:30,+212960318168,294.115,rated
67314fe0-1391-4d8a-9256-bcb9d7c48bbf,data,03:55:35,+212509680250,277.1575,rated
67b2252a-27de-4cca-a850-c9486c5a8ec3,voice,03:55:55,+212526761330,16.5,rated
67e59528-360b-452c-995e-78785aea8145,voice,03:55:36,+212005497551,17.69,rated
67ef7e22-a8c9-4ebc-a41c-a1c55c7834a7,voice,03:55:21,+212526761330,10.22,rated
680a7a18-51cb-4495-9efa-8dc4b24f56d1,data,03:56:06,+212169227704,29.4105,rated
681bbaef-fda8-45e0-883f-034ce1782ce7,voice,03:55:20,+212194396056,16.73,rated
681bee48-6e91-4b19-b7a6-f1731dfdcbd8,voice,03:56:00,+212826737642,8.87,rated
685de68d-9dea-4256-824f-6fc75b95aa82,voice,03:55:56,+212921954759,18.96,rated
687a9e28-3d5a-450b-84c3-6e3c0664b0ef,data,03:55:43,+212727180259,458.582,rated
689627d8-c7a7-498e-9b9a-18ac7d8486b7,voice,03:55:23,+212238257337,45.76,rated
699de68d-ddd9-4f0a-a3cf-63b50fc8754d,voice,03:55:21,+212414596160,3.27,rated
69b37e03-c3f7-4c39-b109-0f89b0455b62,voice,03:56:01,+212828015224,18.26,rated
69d8590f-1f7a-4e6a-a894-040a9805f3ef,voice,03:55:13,+212183625614,43.92,rated
69f5bdee-e7b4-4416-8ed5-75a805357ba2,voice,03:55:52,+212070330533,148.0,rated
6a91abb1-f31d-4f03-959a-d3e0e54d1444,voice,03:55:27,+212732959539,18.8,rated
6aa1c4e1-6afa-4d68-9277-77f09000f8a8,sms,03:56:01,+212491544560,0.0,rated
6ada2f79-f1cc-4f7c-a200-c3556a6e65f2,voice,03:56:00,+212765804916,3.26,rated
6ade8fa2-8747-452f-9d92-acfa99162642,voice,03:55:26,+212784816621,7.03,rated
6b0e5d68-f7c7-409f-b04c-3302221ac48d,voice,03:56:06,+212513507825,2.92,rated
6b1e2982-3667-4db8-80df-8979c2309ffc,data,03:56:06,+212783304598,191.251,rated
6b305337-4315-4e9d-9554-d8a192838eec,voice,03:55:22,+212868392237,5.56,rated
6b46f237-b869-4fc4-9211-42e6ef9e6127,voice,03:55:47,+212756892656,16.03,rated
6b50b37a-5eb1-4c9c-989d-03b838ebcbcc,data,03:55:20,+212001566560,409.378,rated
6c44b485-b362-4cf2-97f8-1bb4f68e3317,voice,03:55:44,+212794248028,11.36,rated
6c6b9a96-b771-4adf-a4a4-be67c2722c8a,data,03:55:37,+212370439829,388.428,rated
6c98b479-5edc-4a52-bf28-8c255dd6c38d,voice,03:55:16,+212589659265,57.92,rated
6cb4fdad-d203-4738-971c-ffbf3b64ea38,voice,03:55:55,+212797790851,18.74,rated
6d15a9a5-199a-41df-a33c-70bc7bedb088,voice,03:55:45,+212718780788,17.96,rated
6d778d33-1b5a-4904-846c-a52458295dd7,voice,03:55:40,+212640037188,42.56,rated
6d8bc031-1452-4e65-a1e6-d759ad352c41,voice,03:55:16,+212192944837,144.08,rated
6dd65363-0596-4a4f-956b-530ac3589111,data,03:55:14,+212113745960,300.2555,rated
6e12472d-8887-485b-9746-6f7c011cf3ae,voice,03:55:46,+212358362957,9.16,rated
6e443035-f3cc-49b6-84e1-c73c9c73ff3e,voice,03:55:30,+212614621394,18.39,rated
6e4b603d-d1da-4166-8ecd-99a27331ddc0,data,03:55:54,+212366724507,16.162,rated
6e4cb98a-54ea-4a49-9801-411acc20e2d5,data,03:56:01,+212400441435,538.7304,rated
6e5f8c8e-9fa9-45c4-8118-c4f347582ed6,sms,03:55:33,+212063560212,0.0,rated
6ea80704-8f59-4961-9cd0-c79b66d1fc75,data,03:55:54,+212576933483,16.282,rated
6f259a45-395f-476b-879c-941239595ab3,data,03:55:15,+212435302215,224.372,rated
70177668-9e28-49ab-b8ad-ca67cce25101,data,03:56:01,+212935534539,11.0235,rated
702c068a-1c6e-4cec-a3fc-f2c3f03a4170,voice,03:55:56,+212867849258,10.28,rated
702ddfe4-94dc-450a-b4a8-a80046ad9475,voice,03:55:38,+212511811158,14.46,rated
703e0135-8c17-419a-a148-6d674b037d95,voice,03:55:44,+212844587751,16.6,rated
7046d19c-32ea-4e9f-9ed9-7f9878a33293,data,03:55:13,+212810682539,157.017,rated
704b34f6-1c0e-44a7-8b48-335ab2fccd4c,sms,03:55:24,+212567223996,0.0,rated
708a5f9e-2a92-4da9-9b6e-8dbe3ad919e2,voice,03:55:50,+212056829480,3.58,rated
710b5e5b-39e7-44b4-9af7-6595f7fb0fa4,voice,03:56:04,+212412273018,6.55,rated
720135d0-91b7-4c74-88b9-5e077c2e9920,data,03:55:59,+212591435736,304.3405,rated
724e4d12-9041-4335-a5f3-bcb7c4ef51a4,voice,03:55:17,+212727945683,111.12,rated
726c785a-13c1-47f6-8c67-4d14eec1cb55,data,03:55:33,+212569931234,433.9995,rated
728bf686-5f94-4386-9a78-b951b7e33e43,voice,03:56:06,+212497631983,13.92,rated
7293d7a5-769f-4cd2-869b-bea061860b4b,voice,03:55:54,+212610334078,16.2,rated
729919ba-5c9c-4247-b068-508d78fd47a3,data,03:55:13,+212971683083,20.039,rated
729a5d6b-c865-435a-b14d-a270f7cb0c3d,voice,03:56:02,+212354779863,18.34,rated
72a8dc3f-b26b-4068-ae57-3e5eff78a468,data,03:55:54,+212452742067,23.396,rated
72bd7062-fbbc-4359-a7fa-02bf90ade2c2,data,03:55:28,+212609429095,192.79,rated
731a716a-b3a9-4562-a699-a623d00567b0,voice,03:55:35,+212454156027,19.57,rated
7364fdf7-e5f0-49ea-be3c-26dc2eb1a577,data,03:55:44,+212055488039,301.819,rated
736857e2-67b8-4874-94fc-9d96c937da46,voice,03:55:21,+212794248028,7.49,rated
73a40b40-bb06-4135-a8f7-c2dfa59fbd90,data,03:55:24,+212048967904,473.5645,rated
73d97319-99f7-4473-a7ba-6ef8c3205666,voice,03:55:36,+212598351119,5.7,rated
740003f0-d23b-413d-9aa9-41869ac6f575,voice,03:55:54,+212328061044,14.5,rated
741208b9-7b2e-46a1-b5bf-ecce95cab4b8,voice,03:55:12,+212728419519,17.11,rated
742dbb3c-4a94-4422-8e81-780aee9d58f5,voice,03:55:19,+212228559133,15.97,rated
7454eb1c-23c8-4c9e-be76-c6ec951137e4,data,03:55:21,+212240508156,451.1395,rated
7481d23a-06ea-4fbd-a804-afc304886954,data,03:55:13,+212468691873,350.6298,rated
748e36da-d4a4-49d3-9723-c6ac13d8a58b,voice,03:55:52,+212794904361,16.41,rated
74e5ada0-3b95-4888-80fb-6709ef3593f4,data,03:55:29,+212482729839,9.4745,rated
750cc287-b517-4085-a7b3-aa1e9e8440ed,data,03:55:49,+212615047872,86.6045,rated
755f2b5f-b4c6-4109-90fa-032ec6794fd8,data,03:55:24,+212067490891,473.3725,rated
757f04d3-b7ea-4ab7-a81c-3d0a58a9be1c,voice,03:55:47,+212712812640,14.11,rated
75ee4f0b-569c-4129-a32f-dbc237d7a8df,voice,03:55:10,+212042732803,7.38,rated
75f5488f-ae5d-4425-8ef6-0e7692fb211e,voice,03:55:42,+212685386471,8.53,rated
770b27da-76f9-4027-807a-dc023238851b,voice,03:55:23,+212732959539,8.25,rated
777333af-2a8a-47d4-8eef-a08a429c8a3b,sms,03:55:11,+212304459538,0.0,rated
77784b9e-c50c-4ebc-bab3-733672bfc1a5,data,03:56:04,+212273379110,478.372,rated
77c281f8-52fa-412b-982e-e7c78968860c,data,03:55:51,+212060187356,319.9365,rated
78d4d836-c454-4913-9d2c-d5717957515e,voice,03:55:33,+212789020252,9.31,rated
79280bdc-b788-4f09-b8cf-bc0054605cb4,data,03:55:59,+212026963831,371.1448,rated
794249b2-1397-4cea-9a81-252916021193,data,03:55:35,+212357687328,242.7575,rated
7991d8f9-9806-4da3-b7b2-59e4bdda9e88,data,03:55:40,+212416335387,425.711,rated
7a04b8c7-fd4d-4cb7-bfe5-c368d9160f0e,voice,03:55:34,+212678038284,11.78,rated
7a93d960-3bbd-4bbb-936b-19feccc1b75e,sms,03:55:34,+212266120088,0.0,rated
7add37f4-fbc1-4ec0-a6af-bb05328eb8bf,voice,03:55:43,+212056829480,14.51,rated
7af11c3a-1af7-4516-b354-e68f98f86ee6,data,03:55:27,+212862278181,384.3804,rated
7aff2bfc-fd07-4ecc-8863-21c7ecc54353,data,03:55:20,+212415798790,199.572,rated
7bb70f4d-3207-49c7-a881-837e02f5ae69,voice,03:55:10,+212412273018,15.5,rated
7be36d21-abe8-44c4-820b-b82f75561c3b,voice,03:55:23,+212991324957,6.88,rated
7c1cbabb-2116-4c37-8fad-918d8b363c57,voice,03:55:56,+212979341971,10.18,rated
7c259dad-0abc-4df1-a192-57562d33024b,voice,03:56:06,+212510303206,5.99,rated
7cd99b80-4f8a-4f1f-9dbe-fd7881bb8af2,data,03:55:44,+212507609903,21.4365,rated
7d825015-de26-4057-a6bf-4478ff6649bf,voice,03:56:00,+212068947245,4.94,rated
